ID,Delivery_person_ID,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,City,Type_of_vehicle,Vehicle_condition,multiple_deliveries,Time_taken (min),city_code,order_date,order_time,pickup_time,order_hour,time_taken_min
0x4587,HYDRES17DEL03,17.451976,78.385883,17.541976,78.475883,04-03-2022,18:50,19:05,Sunny,Medium,Metropolitian,motorcycle,1,1.0,19,HYD,2022-03-04,18:50:00,19:05:00,18.0,19
0x3f16,VADRES05DEL02,22.310526,73.170937,22.330526,73.190937,24-03-2022,09:35,09:45,Stormy,Low,Metropolitian,motorcycle,1,0.0,12,VAD,2022-03-24,09:35:00,09:45:00,9.0,12
0x9a7a,JAPRES17DEL03,26.892312,75.806896,26.952313,75.866896,30-03-2022,17:10,17:20,Sandstorms,Medium,Urban,motorcycle,1,0.0,25,JAP,2022-03-30,17:10:00,17:20:00,17.0,25
0x5ffc,HYDRES07DEL01,17.424114,78.347554,17.464114,78.387554,05-04-2022,16:35,16:45,Stormy,Medium,Metropolitian,motorcycle,0,1.0,25,HYD,2022-04-05,16:35:00,16:45:00,16.0,25
0x9257,JAPRES07DEL03,26.766536,75.837333,26.906536,75.977333,14-03-2022,19:15,19:30,Stormy,Jam,Metropolitian,motorcycle,2,1.0,27,JAP,2022-03-14,19:15:00,19:30:00,19.0,27
0xdb3,SURRES17DEL01,21.149569,72.772697,21.189569,72.812697,03-03-2022,14:30,14:45,Stormy,High,Metropolitian,scooter,2,1.0,25,SUR,2022-03-03,14:30:00,14:45:00,14.0,25
0x46ae,INDORES15DEL02,22.760072,75.892574,22.810072,75.942574,01-04-2022,20:30,20:45,Windy,Jam,Metropolitian,motorcycle,2,1.0,15,INDO,2022-04-01,20:30:00,20:45:00,20.0,15
0x769,HYDRES15DEL03,17.45971,78.368855,17.48971,78.398855,28-03-2022,20:50,21:05,Sandstorms,Jam,Metropolitian,motorcycle,0,1.0,25,HYD,2022-03-28,20:50:00,21:05:00,20.0,25
0x31b0,MUMRES02DEL02,19.221315,72.862381,19.241315,72.882381,03-03-2022,09:45,0.416666667,Stormy,Low,Metropolitian,motorcycle,0,1.0,24,MUM,2022-03-03,09:45:00,,9.0,24
0x957f,PUNERES07DEL01,18.546947,73.900626,18.656947,74.010626,31-03-2022,23:15,23:20,Stormy,Low,Metropolitian,motorcycle,0,0.0,15,PUNE,2022-03-31,23:15:00,23:20:00,23.0,15
0x9ad9,PUNERES12DEL02,18.520016,73.830547,18.650016,73.960547,14-03-2022,20:35,20:45,Sandstorms,Jam,Metropolitian,motorcycle,0,1.0,45,PUNE,2022-03-14,20:35:00,20:45:00,20.0,45
0xd5bf,AURGRES17DEL01,19.876994,75.372353,19.886994,75.382353,15-02-2022,10:35,10:45,Windy,Low,Metropolitian,motorcycle,1,1.0,23,AURG,2022-02-15,10:35:00,10:45:00,10.0,23
0x68c9,JAPRES11DEL03,26.90294,75.793007,27.04294,75.933007,14-03-2022,21:30,21:40,Sunny,Jam,Metropolitian,motorcycle,0,1.0,17,JAP,2022-03-14,21:30:00,21:40:00,21.0,17
0xc829,KOLRES14DEL03,22.552996,88.35231,22.612996,88.41231,15-02-2022,20:10,20:25,Cloudy,Jam,Urban,scooter,1,1.0,26,KOL,2022-02-15,20:10:00,20:25:00,20.0,26
0x89bf,HYDRES08DEL01,17.438263,78.397865,17.548263,78.507865,10-03-2022,22:15,22:25,Cloudy,Low,Metropolitian,motorcycle,1,1.0,32,HYD,2022-03-10,22:15:00,22:25:00,22.0,32
0xdfd0,LUDHRES06DEL03,30.895204,75.822103,30.955204,75.882103,15-02-2022,17:30,17:45,Fog,Medium,Metropolitian,motorcycle,0,1.0,27,LUDH,2022-02-15,17:30:00,17:45:00,17.0,27
0x1c62,COIMBRES05DEL01,11.022169,76.999594,11.132169,77.109594,20-03-2022,19:55,20:05,Sunny,Jam,Urban,motorcycle,2,1.0,31,COIMB,2022-03-20,19:55:00,20:05:00,19.0,31
0x67bb,MUMRES19DEL01,19.131141,72.813074,19.241141,72.923074,23-03-2022,18:55,19:05,Cloudy,Medium,Metropolitian,scooter,2,1.0,32,MUM,2022-03-23,18:55:00,19:05:00,18.0,32
0x93e3,JAPRES11DEL03,26.90294,75.793007,27.04294,75.933007,20-03-2022,21:20,21:35,Stormy,Jam,Metropolitian,scooter,1,0.0,22,JAP,2022-03-20,21:20:00,21:35:00,21.0,22
0xcc16,LUDHRES06DEL03,30.895204,75.822103,31.035204,75.962103,18-02-2022,17:15,17:30,Cloudy,Medium,Metropolitian,motorcycle,0,1.0,40,LUDH,2022-02-18,17:15:00,17:30:00,17.0,40
0xb613,PUNERES02DEL02,18.55144,73.804855,18.57144,73.824855,09-03-2022,09:25,09:35,Windy,Low,Urban,scooter,2,1.0,25,PUNE,2022-03-09,09:25:00,09:35:00,9.0,25
0x9728,VADRES010DEL02,22.310329,73.169083,22.390329,73.249083,16-03-2022,17:55,18:05,Stormy,Medium,Metropolitian,electric_scooter,2,1.0,25,VAD,2022-03-16,17:55:00,18:05:00,17.0,25
0x5025,JAPRES04DEL02,26.902328,75.794257,26.952328,75.844257,05-03-2022,21:50,22:05,Stormy,Jam,Metropolitian,electric_scooter,2,1.0,28,JAP,2022-03-05,21:50:00,22:05:00,21.0,28
0x183e,JAPRES16DEL02,26.849596,75.800512,26.979596,75.930512,31-03-2022,22:30,22:35,Cloudy,Low,Metropolitian,motorcycle,1,1.0,27,JAP,2022-03-31,22:30:00,22:35:00,22.0,27
0xd7fb,KOCRES010DEL03,10.035573,76.336958,10.095573,76.396958,11-02-2022,20:30,20:40,Sandstorms,Jam,Metropolitian,motorcycle,0,1.0,30,KOC,2022-02-11,20:30:00,20:40:00,20.0,30
0x4966,MYSRES06DEL02,12.323994,76.626167,12.453994,76.756167,16-03-2022,17:55,0.75,Fog,Medium,Metropolitian,motorcycle,0,1.0,34,MYS,2022-03-16,17:55:00,,17.0,34
0x11de,CHENRES02DEL03,13.086438,80.220672,13.146439,80.280672,15-03-2022,18:20,18:30,Windy,Medium,Metropolitian,scooter,1,0.0,30,CHEN,2022-03-15,18:20:00,18:30:00,18.0,30
0x77c,JAPRES12DEL03,26.902908,75.792934,26.992908,75.882934,25-03-2022,23:40,23:45,Windy,Low,Urban,scooter,1,1.0,15,JAP,2022-03-25,23:40:00,23:45:00,23.0,15
0x45f7,RANCHIRES20DEL01,23.39925,85.390464,23.43925,85.430464,13-03-2022,15:10,15:20,Fog,Medium,Urban,motorcycle,0,1.0,31,RANCHI,2022-03-13,15:10:00,15:20:00,15.0,31
0x5caf,INDORES04DEL03,22.753659,75.903365,22.783659,75.933365,11-03-2022,22:50,23:05,Cloudy,Low,Metropolitian,motorcycle,0,1.0,26,INDO,2022-03-11,22:50:00,23:05:00,22.0,26
0xc6d0,GOARES11DEL02,15.544419,73.755736,15.564419,73.775736,15-02-2022,11:45,11:50,Stormy,High,Metropolitian,motorcycle,2,0.0,31,GOA,2022-02-15,11:45:00,11:50:00,11.0,31
0x7e1d,COIMBRES20DEL03,10.994136,76.963303,11.084136,77.053303,02-03-2022,18:10,18:15,Fog,Medium,Metropolitian,motorcycle,0,1.0,42,COIMB,2022-03-02,18:10:00,18:15:00,18.0,42
0x4eeb,COIMBRES20DEL01,10.994136,76.963303,11.034136,77.003303,03-04-2022,12:40,12:50,Cloudy,High,Metropolitian,scooter,1,0.0,37,COIMB,2022-04-03,12:40:00,12:50:00,12.0,37
0x2f68,PUNERES07DEL02,18.546947,73.900626,18.596947,73.950626,30-03-2022,20:50,0.875,Sandstorms,Jam,Metropolitian,motorcycle,0,1.0,31,PUNE,2022-03-30,20:50:00,,20.0,31
0x3d2d,MUMRES04DEL03,19.254567,72.848923,19.344567,72.938923,06-03-2022,20:40,20:55,Sandstorms,Jam,Metropolitian,scooter,1,1.0,30,MUM,2022-03-06,20:40:00,20:55:00,20.0,30
0xcda4,KOCRES03DEL01,10.020683,76.310631,10.130683,76.420631,18-02-2022,18:55,19:05,Stormy,Medium,Metropolitian,motorcycle,0,1.0,49,KOC,2022-02-18,18:55:00,19:05:00,18.0,49
0xa9c9,SURRES11DEL01,21.157735,72.768778,21.227735,72.838778,12-03-2022,22:20,22:30,Sunny,Low,Urban,motorcycle,2,1.0,25,SUR,2022-03-12,22:20:00,22:30:00,22.0,25
0x78ac,SURRES20DEL02,21.15276,72.778059,21.23276,72.858059,06-04-2022,23:20,23:30,Cloudy,Low,Metropolitian,motorcycle,0,1.0,40,SUR,2022-04-06,23:20:00,23:30:00,23.0,40
0x4fac,MUMRES05DEL02,18.927584,72.832585,18.947584,72.852585,15-03-2022,11:35,11:45,Windy,High,Metropolitian,motorcycle,0,1.0,15,MUM,2022-03-15,11:35:00,11:45:00,11.0,15
0x8789,INDORES17DEL02,22.761226,75.887522,22.811226,75.937522,21-03-2022,23:15,23:30,Windy,Low,Metropolitian,scooter,2,1.0,17,INDO,2022-03-21,23:15:00,23:30:00,23.0,17
0x346b,INDORES12DEL02,22.74806,75.8934,22.79806,75.9434,30-03-2022,22:25,22:35,Stormy,Low,Metropolitian,scooter,2,1.0,20,INDO,2022-03-30,22:25:00,22:35:00,22.0,20
0x6daf,SURRES13DEL02,21.170096,72.789122,21.190096,72.809122,05-04-2022,08:35,08:50,Sandstorms,Low,Metropolitian,electric_scooter,2,1.0,17,SUR,2022-04-05,08:35:00,08:50:00,8.0,17
0x5c15,MYSRES15DEL03,12.352058,76.60665,12.442058,76.69665,14-03-2022,21:40,21:45,Fog,Jam,Metropolitian,scooter,2,1.0,45,MYS,2022-03-14,21:40:00,21:45:00,21.0,45
0x5bc3,JAPRES01DEL03,26.90519,75.810753,26.99519,75.900753,31-03-2022,22:50,0.958333333,Sunny,Low,Metropolitian,motorcycle,1,0.0,28,JAP,2022-03-31,22:50:00,,22.0,28
0x4048,HYDRES02DEL01,17.41233,78.449654,17.42233,78.459654,17-03-2022,09:40,09:55,Stormy,Low,Urban,motorcycle,2,1.0,24,HYD,2022-03-17,09:40:00,09:55:00,9.0,24
0x46ee,PUNERES01DEL03,18.569156,73.774723,18.629156,73.834723,07-03-2022,23:35,23:50,Windy,Low,Metropolitian,scooter,2,1.0,16,PUNE,2022-03-07,23:35:00,23:50:00,23.0,16
0xbbc3,VADRES11DEL02,22.308096,73.167753,22.438096,73.297753,02-04-2022,19:10,19:25,Stormy,Jam,Metropolitian,scooter,1,1.0,43,VAD,2022-04-02,19:10:00,19:25:00,19.0,43
0x4a47,JAPRES20DEL03,26.956431,75.776649,27.046431,75.866649,02-04-2022,17:40,17:50,Sandstorms,Medium,Metropolitian,scooter,2,0.0,34,JAP,2022-04-02,17:40:00,17:50:00,17.0,34
0xa3a3,INDORES04DEL02,22.753659,75.903365,22.773659,75.923365,09-03-2022,09:10,09:25,Cloudy,Low,Metropolitian,scooter,2,,18,INDO,2022-03-09,09:10:00,09:25:00,9.0,18
0x9d05,SURRES07DEL03,21.170798,72.790489,21.230798,72.850489,15-03-2022,17:50,17:55,Stormy,Medium,Urban,motorcycle,0,1.0,36,SUR,2022-03-15,17:50:00,17:55:00,17.0,36
0x1e7e,INDORES11DEL02,22.751234,75.88949,22.801234,75.93949,24-03-2022,17:40,17:55,Cloudy,Medium,Urban,motorcycle,2,1.0,17,INDO,2022-03-24,17:40:00,17:55:00,17.0,17
0x8827,SURRES08DEL02,21.173343,72.792731,21.253343,72.872731,06-04-2022,21:55,22:05,Stormy,Jam,Metropolitian,scooter,2,1.0,33,SUR,2022-04-06,21:55:00,22:05:00,21.0,33
0x7dd4,COIMBRES20DEL02,10.994136,76.963303,11.044136,77.013303,30-03-2022,19:35,19:50,Fog,Jam,Metropolitian,motorcycle,0,1.0,32,COIMB,2022-03-30,19:35:00,19:50:00,19.0,32
0x8ea6,HYDRES010DEL03,17.428294,78.404423,17.488294,78.464423,17-03-2022,19:40,19:50,Sunny,Jam,Urban,motorcycle,1,0.0,21,HYD,2022-03-17,19:40:00,19:50:00,19.0,21
0xb12e,HYDRES02DEL01,17.41233,78.449654,17.45233,78.489654,19-03-2022,15:15,15:30,Windy,Medium,Metropolitian,motorcycle,1,1.0,30,HYD,2022-03-19,15:15:00,15:30:00,15.0,30
0xcc86,KNPRES11DEL01,26.474986,80.342796,26.514986,80.382796,11-02-2022,16:15,16:30,Sandstorms,Medium,Metropolitian,motorcycle,0,1.0,33,KNP,2022-02-11,16:15:00,16:30:00,16.0,33
0x442a,MUMRES04DEL02,19.254567,72.848923,19.304567,72.898923,21-03-2022,18:10,18:20,Sunny,Medium,Metropolitian,motorcycle,0,0.0,24,MUM,2022-03-21,18:10:00,18:20:00,18.0,24
0x7a2c,COIMBRES07DEL03,10.96185,76.971082,11.02185,77.031082,01-04-2022,18:30,18:40,Windy,Medium,Urban,motorcycle,0,0.0,18,COIMB,2022-04-01,18:30:00,18:40:00,18.0,18
0x9cdf,INDORES15DEL01,22.760072,75.892574,22.870072,76.002574,06-03-2022,18:50,0.791666667,Fog,Medium,Metropolitian,motorcycle,0,2.0,37,INDO,2022-03-06,18:50:00,,18.0,37
0xaec8,VADRES19DEL02,22.311844,73.165081,22.331844,73.185081,28-03-2022,08:15,08:30,Cloudy,Low,Urban,scooter,1,1.0,17,VAD,2022-03-28,08:15:00,08:30:00,8.0,17
0xa3c9,VADRES11DEL01,22.308096,73.167753,22.318096,73.177753,05-03-2022,11:15,11:30,Windy,High,Metropolitian,scooter,2,1.0,28,VAD,2022-03-05,11:15:00,11:30:00,11.0,28
0x6b74,MUMRES09DEL01,18.994049,72.825203,19.104049,72.935203,12-03-2022,20:35,20:40,Sunny,Jam,Metropolitian,motorcycle,0,1.0,34,MUM,2022-03-12,20:35:00,20:40:00,20.0,34
0x7a54,MUMRES03DEL03,19.22384,72.841347,19.31384,72.931347,10-03-2022,21:45,21:50,Stormy,Jam,Semi-Urban,motorcycle,0,1.0,52,MUM,2022-03-10,21:45:00,21:50:00,21.0,52
0x55ba,RANCHIRES06DEL03,23.357804,85.325146,23.417804,85.385146,24-03-2022,19:20,19:25,Sandstorms,Jam,Metropolitian,scooter,1,0.0,10,RANCHI,2022-03-24,19:20:00,19:25:00,19.0,10
0xab59,SURRES12DEL02,21.183434,72.814492,21.263434,72.894492,20-03-2022,23:45,23:50,Fog,Low,Metropolitian,motorcycle,2,2.0,39,SUR,2022-03-20,23:45:00,23:50:00,23.0,39
0xb65e,INDORES12DEL01,22.74806,75.8934,22.85806,76.0034,23-03-2022,23:35,23:50,Windy,Low,Metropolitian,scooter,2,0.0,19,INDO,2022-03-23,23:35:00,23:50:00,23.0,19
0xc2b4,AURGRES04DEL01,19.876106,75.340775,19.916106,75.380775,17-02-2022,15:25,15:40,Sandstorms,Medium,Metropolitian,scooter,2,1.0,21,AURG,2022-02-17,15:25:00,15:40:00,15.0,21
0x1485,RANCHIRES11DEL03,23.359194,85.325447,23.449194,85.415447,12-03-2022,17:55,0.75,Sandstorms,Medium,Metropolitian,motorcycle,0,1.0,32,RANCHI,2022-03-12,17:55:00,,17.0,32
0x9a10,VADRES010DEL03,22.310329,73.169083,22.370329,73.229083,07-03-2022,18:55,19:05,Sandstorms,Medium,Metropolitian,scooter,1,1.0,26,VAD,2022-03-07,18:55:00,19:05:00,18.0,26
0x9c31,CHENRES12DEL02,12.972793,80.249982,13.052793,80.329982,29-03-2022,23:15,23:20,Windy,Low,Metropolitian,scooter,1,1.0,17,CHEN,2022-03-29,23:15:00,23:20:00,23.0,17
0xbce0,MYSRES15DEL02,12.352058,76.60665,12.482058,76.73665,02-04-2022,19:55,20:05,Cloudy,Jam,Metropolitian,motorcycle,0,3.0,47,MYS,2022-04-02,19:55:00,20:05:00,19.0,47
0x4057,MYSRES06DEL03,12.323994,76.626167,12.353994,76.656167,26-03-2022,23:10,23:20,Fog,Low,Urban,motorcycle,1,1.0,16,MYS,2022-03-26,23:10:00,23:20:00,23.0,16
0x97c0,VADRES03DEL01,22.32,73.17,22.33,73.18,01-03-2022,11:50,0.5,Sandstorms,High,Metropolitian,motorcycle,0,1.0,26,VAD,2022-03-01,11:50:00,,11.0,26
0x9437,PUNERES16DEL02,18.536718,73.830327,18.666719,73.960327,14-03-2022,20:10,20:20,Stormy,Jam,Metropolitian,scooter,2,1.0,35,PUNE,2022-03-14,20:10:00,20:20:00,20.0,35
0xc0db,GOARES04DEL02,-15.5696,73.742294,15.6196,73.792294,11-02-2022,19:55,20:05,Fog,Jam,Urban,motorcycle,1,0.0,20,GOA,2022-02-11,19:55:00,20:05:00,19.0,20
0x2f04,SURRES11DEL02,21.157735,72.768778,21.207735,72.818778,28-03-2022,23:25,23:30,Cloudy,Low,Urban,scooter,2,0.0,19,SUR,2022-03-28,23:25:00,23:30:00,23.0,19
0x3288,PUNERES09DEL02,18.536562,73.896485,18.556562,73.916485,03-04-2022,11:40,11:55,Stormy,High,Metropolitian,motorcycle,0,0.0,37,PUNE,2022-04-03,11:40:00,11:55:00,11.0,37
0x1a56,BANGRES09DEL02,12.934179,77.615797,12.954179,77.635797,15-03-2022,11:25,11:35,Fog,High,Metropolitian,motorcycle,0,1.0,29,BANG,2022-03-15,11:25:00,11:35:00,11.0,29
0xb5be,MYSRES010DEL03,12.321214,76.621094,12.351214,76.651094,19-03-2022,17:25,17:30,Stormy,Medium,Urban,motorcycle,0,1.0,26,MYS,2022-03-19,17:25:00,17:30:00,17.0,26
0x898e,RANCHIRES19DEL02,23.333017,85.3172,23.463017,85.4472,12-03-2022,18:35,18:45,Windy,Medium,Urban,motorcycle,1,1.0,23,RANCHI,2022-03-12,18:35:00,18:45:00,18.0,23
0x2f4d,PUNERES05DEL03,18.543626,73.905101,18.633626,73.995101,31-03-2022,17:10,17:20,Cloudy,Medium,Metropolitian,motorcycle,1,0.0,35,PUNE,2022-03-31,17:10:00,17:20:00,17.0,35
0x77cd,INDORES04DEL03,22.753659,75.903365,22.783659,75.933365,03-03-2022,18:40,18:45,Stormy,Medium,Metropolitian,scooter,1,1.0,28,INDO,2022-03-03,18:40:00,18:45:00,18.0,28
0x5534,COIMBRES09DEL01,11.008638,76.984311,11.118638,77.094311,16-03-2022,21:50,22:05,Windy,Jam,Metropolitian,scooter,1,1.0,40,COIMB,2022-03-16,21:50:00,22:05:00,21.0,40
0xb348,CHENRES05DEL01,13.058616,80.264151,13.128616,80.334151,18-03-2022,18:35,18:40,Cloudy,Medium,Metropolitian,scooter,2,1.0,42,CHEN,2022-03-18,18:35:00,18:40:00,18.0,42
0xc52b,LUDHRES19DEL03,30.902872,75.826808,30.932872,75.856808,11-02-2022,19:10,19:15,Sandstorms,Jam,Metropolitian,motorcycle,2,1.0,25,LUDH,2022-02-11,19:10:00,19:15:00,19.0,25
0xa879,MYSRES05DEL03,12.323978,76.627961,12.353978,76.657961,13-03-2022,19:50,19:55,Cloudy,Jam,Metropolitian,scooter,1,1.0,34,MYS,2022-03-13,19:50:00,19:55:00,19.0,34
0xa075,INDORES01DEL01,22.695207,75.866059,22.735207,75.906059,01-04-2022,13:55,14:05,Windy,High,Metropolitian,motorcycle,0,1.0,19,INDO,2022-04-01,13:55:00,14:05:00,13.0,19
0x9f62,VADRES06DEL02,22.31279,73.170283,22.39279,73.250283,18-03-2022,19:50,20:05,Windy,Jam,Metropolitian,scooter,1,0.0,27,VAD,2022-03-18,19:50:00,20:05:00,19.0,27
0xefd,MUMRES16DEL01,19.120083,72.907385,19.230083,73.017385,18-03-2022,23:30,23:40,Fog,Low,Urban,motorcycle,0,0.0,20,MUM,2022-03-18,23:30:00,23:40:00,23.0,20
0xbe47,JAPRES05DEL02,26.905287,75.794592,26.985287,75.874592,31-03-2022,21:35,21:50,Fog,Jam,Urban,motorcycle,1,2.0,49,JAP,2022-03-31,21:35:00,21:50:00,21.0,49
0x5295,COIMBRES010DEL02,11.003008,76.97544,11.023008,76.99544,11-03-2022,10:40,10:50,Windy,Low,Metropolitian,motorcycle,1,1.0,29,COIMB,2022-03-11,10:40:00,10:50:00,10.0,29
0x71dd,HYDRES13DEL03,17.431477,78.40035,17.461477,78.43035,01-04-2022,18:10,18:15,Cloudy,Medium,Metropolitian,scooter,2,1.0,19,HYD,2022-04-01,18:10:00,18:15:00,18.0,19
0x6adb,HYDRES20DEL01,17.483216,78.552111,17.493216,78.562111,24-03-2022,09:20,09:25,Windy,Low,Metropolitian,scooter,1,0.0,18,HYD,2022-03-24,09:20:00,09:25:00,9.0,18
0x5b23,HYDRES20DEL01,17.483216,78.552111,17.593216,78.662111,20-03-2022,17:35,17:45,Fog,Medium,Urban,motorcycle,1,1.0,33,HYD,2022-03-20,17:35:00,17:45:00,17.0,33
0x9eb3,PUNERES19DEL02,18.563934,73.915367,18.643935,73.995367,31-03-2022,23:15,23:25,Sunny,Low,Metropolitian,motorcycle,0,1.0,21,PUNE,2022-03-31,23:15:00,23:25:00,23.0,21
0x30f2,VADRES01DEL02,22.307898,73.167788,22.387898,73.247788,31-03-2022,20:15,20:30,Windy,Jam,Urban,scooter,2,1.0,29,VAD,2022-03-31,20:15:00,20:30:00,20.0,29
0xd8c0,KNPRES05DEL02,26.479108,80.315042,26.609108,80.445042,12-02-2022,21:10,21:25,Cloudy,Jam,Metropolitian,electric_scooter,2,1.0,41,KNP,2022-02-12,21:10:00,21:25:00,21.0,41
0x60ca,HYDRES03DEL02,17.422819,78.449578,17.472819,78.499578,09-03-2022,21:15,21:20,Fog,Jam,Metropolitian,motorcycle,0,1.0,26,HYD,2022-03-09,21:15:00,21:20:00,21.0,26
0x1861,SURRES14DEL03,21.157729,72.768726,21.187729,72.798726,15-03-2022,19:40,19:45,Sandstorms,Jam,Metropolitian,motorcycle,0,1.0,18,SUR,2022-03-15,19:40:00,19:45:00,19.0,18
0x3101,HYDRES01DEL02,17.410371,78.437225,17.460371,78.487225,03-04-2022,21:15,21:20,Windy,Jam,Metropolitian,electric_scooter,2,1.0,25,HYD,2022-04-03,21:15:00,21:20:00,21.0,25
0x34bc,CHENRES05DEL01,13.058616,80.264151,13.168616,80.374151,29-03-2022,22:55,23:05,Windy,Low,Metropolitian,electric_scooter,2,0.0,18,CHEN,2022-03-29,22:55:00,23:05:00,22.0,18
0xaac6,SURRES04DEL02,21.173493,72.801953,21.223493,72.851953,11-03-2022,17:20,17:35,Windy,Medium,Metropolitian,scooter,2,1.0,27,SUR,2022-03-11,17:20:00,17:35:00,17.0,27
0x2092,HYDRES010DEL01,17.428294,78.404423,17.538294,78.514423,04-04-2022,20:30,20:40,Sunny,Jam,Urban,scooter,2,0.0,17,HYD,2022-04-04,20:30:00,20:40:00,20.0,17
0x3cb7,HYDRES17DEL03,17.451976,78.385883,17.481976,78.415883,01-04-2022,19:25,19:40,Sunny,Jam,Metropolitian,motorcycle,0,0.0,51,HYD,2022-04-01,19:25:00,19:40:00,19.0,51
0x7a6e,INDORES18DEL01,22.753839,75.897429,22.863838,76.007429,23-03-2022,17:50,18:05,Fog,Medium,Urban,motorcycle,0,1.0,37,INDO,2022-03-23,17:50:00,18:05:00,17.0,37
0x20cc,BANGRES18DEL01,12.913041,77.683237,13.023041,77.793237,16-03-2022,21:50,21:55,Sandstorms,Jam,Urban,motorcycle,0,1.0,27,BANG,2022-03-16,21:50:00,21:55:00,21.0,27
0xacfc,BANGRES19DEL01,12.914264,77.6784,12.954264,77.7184,01-03-2022,12:35,12:50,Sandstorms,High,Metropolitian,scooter,1,0.0,32,BANG,2022-03-01,12:35:00,12:50:00,12.0,32
0x9e7e,JAPRES010DEL03,26.921411,75.793604,26.951411,75.823604,13-03-2022,17:45,17:50,Windy,Medium,Urban,motorcycle,0,1.0,17,JAP,2022-03-13,17:45:00,17:50:00,17.0,17
0xa9be,MYSRES06DEL02,12.323994,76.626167,12.373994,76.676167,17-03-2022,23:10,23:25,Stormy,Low,Metropolitian,motorcycle,0,1.0,31,MYS,2022-03-17,23:10:00,23:25:00,23.0,31
0x156a,COIMBRES18DEL02,11.02091,76.940432,11.15091,77.070432,14-03-2022,20:35,20:50,Stormy,Jam,Urban,motorcycle,2,0.0,30,COIMB,2022-03-14,20:35:00,20:50:00,20.0,30
0xac97,JAPRES08DEL02,26.910262,75.783013,27.040262,75.913013,02-03-2022,18:40,18:45,Windy,Medium,Metropolitian,scooter,1,1.0,21,JAP,2022-03-02,18:40:00,18:45:00,18.0,21
0xcb20,DEHRES03DEL02,30.335259,78.053162,30.465259,78.183162,12-02-2022,21:25,21:35,Sunny,Jam,Urban,scooter,2,1.0,10,DEH,2022-02-12,21:25:00,21:35:00,21.0,10
0x82d4,MYSRES08DEL01,12.297954,76.665169,12.367954,76.735169,29-03-2022,20:40,20:50,Windy,Jam,Metropolitian,scooter,1,1.0,17,MYS,2022-03-29,20:40:00,20:50:00,20.0,17
0x7cd8,INDORES20DEL03,22.732225,75.874765,22.822225,75.964765,02-03-2022,18:15,18:20,Fog,Medium,Metropolitian,scooter,2,1.0,34,INDO,2022-03-02,18:15:00,18:20:00,18.0,34
0x956b,BANGRES05DEL03,12.970324,77.645748,13.000324,77.675748,26-03-2022,20:50,21:05,Sandstorms,Jam,Urban,scooter,2,1.0,23,BANG,2022-03-26,20:50:00,21:05:00,20.0,23
0x27c4,BANGRES07DEL02,12.978453,77.643685,13.058453,77.723685,06-03-2022,18:50,0.791666667,Cloudy,Medium,Metropolitian,motorcycle,0,2.0,41,BANG,2022-03-06,18:50:00,,18.0,41
0x384b,VADRES11DEL01,22.308096,73.167753,22.318096,73.177753,03-03-2022,10:35,10:45,Sunny,Low,Metropolitian,motorcycle,0,0.0,28,VAD,2022-03-03,10:35:00,10:45:00,10.0,28
0xad04,JAPRES03DEL03,26.913483,75.803139,26.943483,75.833139,01-04-2022,19:15,19:20,Fog,Jam,Urban,motorcycle,0,1.0,29,JAP,2022-04-01,19:15:00,19:20:00,19.0,29
0xd743,KNPRES04DEL01,26.471529,80.313458,26.581529,80.423458,16-02-2022,19:35,19:50,Sandstorms,Jam,Metropolitian,scooter,1,0.0,16,KNP,2022-02-16,19:35:00,19:50:00,19.0,16
0xa02a,MUMRES03DEL03,19.22384,72.841347,19.25384,72.871347,05-03-2022,18:10,18:25,Fog,Medium,Metropolitian,scooter,1,0.0,17,MUM,2022-03-05,18:10:00,18:25:00,18.0,17
0x95e8,VADRES06DEL02,22.31279,73.170283,22.36279,73.220283,19-03-2022,17:40,17:55,Stormy,Medium,Metropolitian,motorcycle,0,,12,VAD,2022-03-19,17:40:00,17:55:00,17.0,12
0x5cf7,SURRES17DEL01,21.149569,72.772697,21.159569,72.782697,11-03-2022,10:50,10:55,Cloudy,Low,Metropolitian,motorcycle,0,1.0,27,SUR,2022-03-11,10:50:00,10:55:00,10.0,27
0x6dd3,INDORES01DEL02,22.695207,75.866059,22.745207,75.916059,30-03-2022,17:50,17:55,Windy,Medium,Metropolitian,motorcycle,2,1.0,28,INDO,2022-03-30,17:50:00,17:55:00,17.0,28
0x4ca1,RANCHIRES16DEL03,23.371292,85.327872,23.401292,85.357872,28-03-2022,18:45,18:55,Cloudy,Medium,Urban,scooter,2,1.0,14,RANCHI,2022-03-28,18:45:00,18:55:00,18.0,14
0xc88c,LUDHRES04DEL01,30.914057,75.83982,30.924057,75.84982,13-02-2022,09:10,09:20,Windy,Low,Metropolitian,electric_scooter,2,1.0,13,LUDH,2022-02-13,09:10:00,09:20:00,9.0,13
0x47fe,JAPRES06DEL02,26.911927,75.797282,26.991927,75.877282,29-03-2022,22:50,22:55,Sandstorms,Low,Urban,motorcycle,1,0.0,23,JAP,2022-03-29,22:50:00,22:55:00,22.0,23
